from_region_id,to_region_id,rtt
dalian-cmcc,beijing-bgp,28.290560402342734
dalian-cmcc,beijing-cmcc-2,20.59615706023973
dalian-cmcc,changchun-cmcc-2,12.651757168275989
dalian-cmcc,changsha-cmcc,66.78473518921535
dalian-cmcc,chengdu-cmcc,73.51997406995827
dalian-cmcc,chongqing-cmcc,74.58188817821677
dalian-cmcc,guangzhou-cmcc,50.538116146954266
dalian-cmcc,guiyang-telecom_unicom_cmcc,69.03957599370337
dalian-cmcc,haerbin-cmcc,21.857871984165666
dalian-cmcc,haikou-cmcc,59.81675853004674
dalian-cmcc,hangzhou-bgp,51.62419753362683
dalian-cmcc,hangzhou-cmcc,47.55039560486283
dalian-cmcc,hangzhou-cmcc-2,36.558905010438934
dalian-cmcc,hefei-cmcc,43.799960522721186
dalian-cmcc,hohhot-cmcc,33.50776360626885
dalian-cmcc,jinan-cmcc,36.56340214608341
dalian-cmcc,kunming-cmcc,70.69650555633557
dalian-cmcc,lhasa-cmcc,78.39420174317642
dalian-cmcc,nanchang-cmcc,39.97120469118745
dalian-cmcc,nanjing-cmcc,28.424018326448465
dalian-cmcc,nanning-cmcc,63.37062489235189
dalian-cmcc,shanghai-bgp,48.27148853855571
dalian-cmcc,shanghai-cmcc,40.171859478728265
dalian-cmcc,shanghai-cmcc-2,39.96438383915573
dalian-cmcc,shenyang-telecom_unicom_cmcc,8.037806366182858
dalian-cmcc,shenzhen-bgp,59.35731152857857
dalian-cmcc,shenzhen-cmcc,51.72608228845286
dalian-cmcc,shijiazhuang-cmcc-2,29.508022212255533
dalian-cmcc,taiyuan-cmcc,35.62009245780972
dalian-cmcc,taizhou-telecom_unicom_cmcc,48.53604913304163
dalian-cmcc,tianjin-cmcc,29.84228124869773
dalian-cmcc,urumqi-cmcc,73.30296438216921
dalian-cmcc,wuhan-cmcc,64.86235229992874
dalian-cmcc,wuxi-telecom_unicom_cmcc,43.22620606523572
dalian-cmcc,xiamen-telecom_unicom_cmcc,62.603087334768496
dalian-cmcc,xian-cmcc,57.80217743824754
dalian-cmcc,xining-cmcc,49.702038461004406
dalian-cmcc,yinchuan-cmcc,39.19512051196856
dalian-cmcc,zhengzhou-cmcc,28.055622170982286
dalian-telecom-2,beijing-bgp,25.029012295119966
dalian-telecom-2,beijing-telecom,17.3582097788618
dalian-telecom-2,changsha-telecom,48.69440796851489
dalian-telecom-2,chengdu-telecom,50.839431395348925
dalian-telecom-2,chengdu-telecom-2,49.518918158688415
dalian-telecom-2,chengdu-telecom-3,50.229197227261395
dalian-telecom-2,chongqing-telecom,49.64406427364253
dalian-telecom-2,chongqing-telecom-2,50.95010624429516
dalian-telecom-2,dongguan-telecom,57.66616128255517
dalian-telecom-2,dongguan-telecom-2,52.06880137515934
dalian-telecom-2,foshan-telecom,55.028167489292514
dalian-telecom-2,foshan-telecom-2,56.251370964904716
dalian-telecom-2,fuzhou-telecom,57.49392523775985
dalian-telecom-2,guangzhou-telecom,51.03625008102004
dalian-telecom-2,guiyang-telecom,53.13784595670794
dalian-telecom-2,guiyang-telecom_unicom_cmcc,50.35468098559285
dalian-telecom-2,haerbin-telecom,38.64530566256149
dalian-telecom-2,haikou-telecom,65.5032128500126
dalian-telecom-2,hangzhou-bgp,81.9352002830942
dalian-telecom-2,hangzhou-telecom,47.34512522472372
dalian-telecom-2,hohhot-telecom,34.666368526450206
dalian-telecom-2,jinan-telecom,36.70669320413579
dalian-telecom-2,jingzhou-telecom,45.93647440272259
dalian-telecom-2,kunming-telecom,68.92369749702095
dalian-telecom-2,lanzhou-telecom,47.48775597966172
dalian-telecom-2,nanchang-telecom,63.6526548352749
dalian-telecom-2,nanning-telecom,60.0411443415855
dalian-telecom-2,qingdao-telecom,38.287671716084304
dalian-telecom-2,shanghai-bgp,58.93960693614811
dalian-telecom-2,shanghai-telecom,48.96284527375804
dalian-telecom-2,shanghai-telecom-2,45.52183082037835
dalian-telecom-2,shanghai-telecom-3,43.089948343526444
dalian-telecom-2,shanghai-telecom-4,47.013405156520214
dalian-telecom-2,shanghai-telecom-5,47.265576654429175
dalian-telecom-2,shanghai-telecom-6,42.85246655399913
dalian-telecom-2,shenyang-telecom_unicom_cmcc,7.714185320400079
dalian-telecom-2,shenzhen-bgp,58.87382248871366
dalian-telecom-2,shenzhen-telecom,52.85547147804955
dalian-telecom-2,shenzhen-telecom_unicom_cmcc,54.563915692698096
dalian-telecom-2,shijiazhuang-telecom,24.905030780211526
dalian-telecom-2,shijiazhuang-telecom-2,21.393552688851372
dalian-telecom-2,suzhou-telecom,42.33944146098742
dalian-telecom-2,suzhou-telecom-2,45.23480562796636
dalian-telecom-2,suzhou-telecom-3,42.62857630799198
dalian-telecom-2,taiyuan-telecom,53.34606378979013
dalian-telecom-2,taizhou-telecom_unicom_cmcc,52.83529252245532
dalian-telecom-2,tianjin-telecom,17.212750326419144
dalian-telecom-2,tonghua-telecom,47.10622336738285
dalian-telecom-2,urumqi-telecom,66.93359011071807
dalian-telecom-2,wenzhou-telecom,51.39355762944716
dalian-telecom-2,wuhan-telecom,40.54620655153208
dalian-telecom-2,wuhan-telecom-3,42.26075866555549
dalian-telecom-2,wuhan-telecom-4,43.651569723347976
dalian-telecom-2,wuhu-telecom,41.64357914569955
dalian-telecom-2,wuxi-telecom-2,41.050574886391495
dalian-telecom-2,wuxi-telecom_unicom_cmcc,43.21887292165709
dalian-telecom-2,xiamen-telecom,60.18182815012778
dalian-telecom-2,xiamen-telecom_unicom_cmcc,59.53233094764462
dalian-telecom-2,xian-telecom,40.773823238262786
dalian-telecom-2,xian-telecom-2,39.08789985878016
dalian-telecom-2,xining-telecom,51.225060657296716
dalian-telecom-2,zhengzhou-telecom,26.59448460671387
dalian-telecom-2,zhongwei-telecom,41.33968040050932
dalian-unicom,beijing-bgp,24.737322941644756
dalian-unicom,beijing-unicom,18.920596794871834
dalian-unicom,beijing-unicom-2,19.332540393973616
dalian-unicom,beijing-unicom-3,18.957882609919146
dalian-unicom,changchun-unicom,16.080400207339224
dalian-unicom,changsha-unicom,50.75376482248563
dalian-unicom,chengdu-unicom,53.28255298516093
dalian-unicom,chongqing-unicom,51.06980776004795
dalian-unicom,dongguan-unicom,52.610321610296815
dalian-unicom,fuzhou-unicom-2,58.64335091587165
dalian-unicom,guangzhou-unicom-2,52.39271429630477
dalian-unicom,guiyang-telecom_unicom_cmcc,57.582090422946635
dalian-unicom,guiyang-unicom,55.61273368791799
dalian-unicom,haerbin-unicom,19.495869341611723
dalian-unicom,haikou-unicom,61.411016684854665
dalian-unicom,hangzhou-bgp,47.64525977729895
dalian-unicom,jiamusi-unicom,25.964391936753348
dalian-unicom,jinan-unicom,24.91252617774401
dalian-unicom,kunming-unicom,75.35453862210943
dalian-unicom,lanzhou-unicom,48.74399199718198
dalian-unicom,lhasa-unicom,93.49079768073246
dalian-unicom,meishan-unicom,47.572310448398184
dalian-unicom,nanchang-unicom,50.063602532391144
dalian-unicom,nanjing-unicom,40.57408309373335
dalian-unicom,nanning-unicom,64.40280174255106
dalian-unicom,ningbo-unicom,44.27969283909
dalian-unicom,qingdao-unicom-1,30.137542884889672
dalian-unicom,qingdao-unicom-2,26.7990619232122
dalian-unicom,shanghai-bgp,47.890201432969654
dalian-unicom,shanghai-unicom,39.38922906880689
dalian-unicom,shanghai-unicom-2,41.859326906961215
dalian-unicom,shenyang-telecom_unicom_cmcc,6.301951482741888
dalian-unicom,shenzhen-bgp,59.2121298605582
dalian-unicom,shenzhen-unicom,54.99069124939275
dalian-unicom,shijiazhuang-unicom,23.821697800374213
dalian-unicom,suihua-unicom,27.519810402770872
dalian-unicom,taiyuan-unicom,32.271068023952274
dalian-unicom,taizhou-telecom_unicom_cmcc,41.37495929557655
dalian-unicom,tianjin-unicom,16.758068480313607
dalian-unicom,tianjin-unicom-2,15.968794631539144
dalian-unicom,urumqi-unicom,76.05337558858248
dalian-unicom,wuhan-unicom,39.69679700210659
dalian-unicom,wuhu-unicom,50.49043550015023
dalian-unicom,wuxi-telecom_unicom_cmcc,42.74399649660665
dalian-unicom,xiamen-telecom_unicom_cmcc,61.17896301392643
dalian-unicom,xian-unicom,37.00881006650629
dalian-unicom,yinchuan-unicom,47.58039555477267
dalian-unicom,zhengzhou-unicom,32.90393401317376
dongguan-telecom,beijing-bgp,47.63879016488529
dongguan-telecom,beijing-telecom,41.52046001958299
dongguan-telecom,changsha-telecom,31.360646499385766
dongguan-telecom,chengdu-telecom,37.51932377032069
dongguan-telecom,chengdu-telecom-2,35.40527823337958
dongguan-telecom,chengdu-telecom-3,36.353994295616175
dongguan-telecom,chongqing-telecom,34.968710600698664
dongguan-telecom,chongqing-telecom-2,38.5906986317569
dongguan-telecom,dalian-telecom-2,56.95097958118809
dongguan-telecom,dongguan-telecom-2,1.0395163374717764
dongguan-telecom,foshan-telecom,5.459038143277899
dongguan-telecom,foshan-telecom-2,6.094214271137649
dongguan-telecom,fuzhou-telecom,20.524213900097287
dongguan-telecom,guangzhou-telecom,2.6699847380143136
dongguan-telecom,guiyang-telecom,22.070185526438067
dongguan-telecom,guiyang-telecom_unicom_cmcc,21.940579669440826
dongguan-telecom,haerbin-telecom,60.6900620648306
dongguan-telecom,haikou-telecom,18.158722789888717
dongguan-telecom,hangzhou-bgp,43.23739759740251
dongguan-telecom,hangzhou-telecom,32.01577444016193
dongguan-telecom,hohhot-telecom,57.27402983414972
dongguan-telecom,jinan-telecom,41.13098062659526
dongguan-telecom,jingzhou-telecom,24.788342610328723
dongguan-telecom,kunming-telecom,27.2390615964668
dongguan-telecom,lanzhou-telecom,53.42951109178644
dongguan-telecom,nanchang-telecom,31.19704650402351
dongguan-telecom,nanning-telecom,12.413131250294922
dongguan-telecom,qingdao-telecom,40.35632074000929
dongguan-telecom,shanghai-bgp,43.01270715196768
dongguan-telecom,shanghai-telecom,32.89733463098903
dongguan-telecom,shanghai-telecom-2,36.41335426706724
dongguan-telecom,shanghai-telecom-3,32.92775114332312
dongguan-telecom,shanghai-telecom-4,32.689286767468154
dongguan-telecom,shanghai-telecom-5,34.69433721400035
dongguan-telecom,shanghai-telecom-6,33.90330414596412
dongguan-telecom,shenyang-telecom_unicom_cmcc,55.5840263461801
dongguan-telecom,shenzhen-bgp,9.403628713984704
dongguan-telecom,shenzhen-telecom,5.927891658730991
dongguan-telecom,shenzhen-telecom_unicom_cmcc,5.738432009925621
dongguan-telecom,shijiazhuang-telecom,37.995469120344076
dongguan-telecom,shijiazhuang-telecom-2,36.956468324339646
dongguan-telecom,suzhou-telecom,31.789253640172642
dongguan-telecom,suzhou-telecom-2,32.89169501724274
dongguan-telecom,suzhou-telecom-3,32.575780034710014
dongguan-telecom,taiyuan-telecom,40.84587796433272
dongguan-telecom,taizhou-telecom_unicom_cmcc,32.94470702226343
dongguan-telecom,tianjin-telecom,42.65175051830885
dongguan-telecom,tonghua-telecom,56.262820018088526
dongguan-telecom,urumqi-telecom,75.28225365539605
dongguan-telecom,wenzhou-telecom,33.63172806338974
dongguan-telecom,wuhan-telecom,20.934828203700953
dongguan-telecom,wuhan-telecom-3,21.37285680990694
dongguan-telecom,wuhan-telecom-4,24.27114377913331
dongguan-telecom,wuhu-telecom,33.32470123139065
dongguan-telecom,wuxi-telecom-2,38.23803647410772
dongguan-telecom,wuxi-telecom_unicom_cmcc,30.42922649752994
dongguan-telecom,xiamen-telecom,14.728033781035897
dongguan-telecom,xiamen-telecom_unicom_cmcc,18.486674664316908
dongguan-telecom,xian-telecom,36.42581126829155
dongguan-telecom,xian-telecom-2,36.51309452007098
dongguan-telecom,xining-telecom,53.38711393288644
dongguan-telecom,zhengzhou-telecom,35.90892183572202
dongguan-telecom,zhongwei-telecom,56.03379907697305
dongguan-telecom-2,beijing-bgp,47.4480389341605
dongguan-telecom-2,beijing-telecom,43.175261646284326
dongguan-telecom-2,changsha-telecom,24.204415054983077
dongguan-telecom-2,chengdu-telecom,34.33026571825413
dongguan-telecom-2,chengdu-telecom-2,37.459844965752616
dongguan-telecom-2,chengdu-telecom-3,36.52919450418443
dongguan-telecom-2,chongqing-telecom,36.4246899983621
dongguan-telecom-2,chongqing-telecom-2,34.720152014075516
dongguan-telecom-2,dalian-telecom-2,50.894228632280615
dongguan-telecom-2,dongguan-telecom,0.8653011800345213
dongguan-telecom-2,foshan-telecom,5.199799993054694
dongguan-telecom-2,foshan-telecom-2,5.707980439865738
dongguan-telecom-2,fuzhou-telecom,17.600262836836887
dongguan-telecom-2,guangzhou-telecom,3.1531991364583254
dongguan-telecom-2,guiyang-telecom,21.469095351313765
dongguan-telecom-2,guiyang-telecom_unicom_cmcc,21.544119863799153
dongguan-telecom-2,haerbin-telecom,57.23514887456411
dongguan-telecom-2,haikou-telecom,16.528823032758307
dongguan-telecom-2,hangzhou-bgp,36.88330896863078
dongguan-telecom-2,hangzhou-telecom,27.121592047493127
dongguan-telecom-2,hohhot-telecom,57.92950019671679
dongguan-telecom-2,jinan-telecom,35.7549404795548
dongguan-telecom-2,jingzhou-telecom,29.18458042089154
dongguan-telecom-2,kunming-telecom,34.94355546644158
dongguan-telecom-2,lanzhou-telecom,54.021142830354975
dongguan-telecom-2,nanchang-telecom,23.054264982058204
dongguan-telecom-2,nanning-telecom,20.197482171546955
dongguan-telecom-2,qingdao-telecom,40.70960885585472
dongguan-telecom-2,shanghai-bgp,42.67548495890761
dongguan-telecom-2,shanghai-telecom,33.72907420859007
dongguan-telecom-2,shanghai-telecom-2,33.73349971436676
dongguan-telecom-2,shanghai-telecom-3,33.22733403758124
dongguan-telecom-2,shanghai-telecom-4,35.0550834216927
dongguan-telecom-2,shanghai-telecom-5,33.99530043149938
dongguan-telecom-2,shanghai-telecom-6,30.70196846821558
dongguan-telecom-2,shenyang-telecom_unicom_cmcc,56.33424644626546
dongguan-telecom-2,shenzhen-bgp,8.463882311364873
dongguan-telecom-2,shenzhen-telecom,2.8668236350827714
dongguan-telecom-2,shenzhen-telecom_unicom_cmcc,6.759234878229419
dongguan-telecom-2,shijiazhuang-telecom,36.77721854591527
dongguan-telecom-2,shijiazhuang-telecom-2,35.7323308253198
dongguan-telecom-2,suzhou-telecom,34.715337160641575
dongguan-telecom-2,suzhou-telecom-2,36.15995811203195
dongguan-telecom-2,suzhou-telecom-3,36.761030190270965
dongguan-telecom-2,taiyuan-telecom,39.26422496064439
dongguan-telecom-2,taizhou-telecom_unicom_cmcc,36.64000152560433
dongguan-telecom-2,tianjin-telecom,42.55720875775514
dongguan-telecom-2,tonghua-telecom,57.727814279430675
dongguan-telecom-2,urumqi-telecom,76.86801646368481
dongguan-telecom-2,wenzhou-telecom,36.550340028083056
dongguan-telecom-2,wuhan-telecom,21.03645707472932
dongguan-telecom-2,wuhan-telecom-3,23.497228450710708
dongguan-telecom-2,wuhan-telecom-4,24.217005463468837
dongguan-telecom-2,wuhu-telecom,28.722166898946853
dongguan-telecom-2,wuxi-telecom-2,34.13025599490704
dongguan-telecom-2,wuxi-telecom_unicom_cmcc,34.132262227984285
dongguan-telecom-2,xiamen-telecom,14.711405825976088
dongguan-telecom-2,xiamen-telecom_unicom_cmcc,19.29398071812188
dongguan-telecom-2,xian-telecom,35.53003688072947
dongguan-telecom-2,xian-telecom-2,37.591424754606976
dongguan-telecom-2,xining-telecom,52.695598266043326
dongguan-telecom-2,zhengzhou-telecom,45.340645497059796
dongguan-telecom-2,zhongwei-telecom,57.14656720916803
dongguan-unicom,beijing-bgp,45.482113033614496
dongguan-unicom,beijing-unicom,39.02558584014546
dongguan-unicom,beijing-unicom-2,40.93058959977373
dongguan-unicom,beijing-unicom-3,39.02210161693858
dongguan-unicom,changchun-unicom,54.1136841385064
dongguan-unicom,changsha-unicom,18.801590172701253
dongguan-unicom,chengdu-unicom,39.498476791542245
dongguan-unicom,chongqing-unicom,27.58770637944335
dongguan-unicom,dalian-unicom,52.37084143439179
dongguan-unicom,fuzhou-unicom-2,20.302625076510576
dongguan-unicom,guangzhou-unicom-2,2.3400206145264977
dongguan-unicom,guiyang-telecom_unicom_cmcc,25.91414750957836
dongguan-unicom,guiyang-unicom,26.817368644266477
dongguan-unicom,haerbin-unicom,58.17133057118307
dongguan-unicom,haikou-unicom,17.38818000141615
dongguan-unicom,hangzhou-bgp,39.24997051115853
dongguan-unicom,jiamusi-unicom,63.438659236056345
dongguan-unicom,jinan-unicom,36.914279745679856
dongguan-unicom,kunming-unicom,42.79939390213837
dongguan-unicom,lanzhou-unicom,48.404384914944856
dongguan-unicom,lhasa-unicom,68.6005953329007
dongguan-unicom,meishan-unicom,41.62551918137995
dongguan-unicom,nanchang-unicom,17.12397573347065
dongguan-unicom,nanjing-unicom,32.301547173434294
dongguan-unicom,nanning-unicom,15.44968041841408
dongguan-unicom,ningbo-unicom,29.751900179659767
dongguan-unicom,qingdao-unicom-1,41.179547423297876
dongguan-unicom,qingdao-unicom-2,40.68216429776487
dongguan-unicom,shanghai-bgp,45.20175490786204
dongguan-unicom,shanghai-unicom,36.54700134837289
dongguan-unicom,shanghai-unicom-2,34.22299018427648
dongguan-unicom,shenyang-telecom_unicom_cmcc,48.30703470228701
dongguan-unicom,shenzhen-bgp,12.134271935734741
dongguan-unicom,shenzhen-unicom,5.514536737197894
dongguan-unicom,shijiazhuang-unicom,35.90393821881662
dongguan-unicom,suihua-unicom,60.13029227474791
dongguan-unicom,taiyuan-unicom,40.04902734743976
dongguan-unicom,taizhou-telecom_unicom_cmcc,34.04563106074641
dongguan-unicom,tianjin-unicom,40.40899143080808
dongguan-unicom,tianjin-unicom-2,41.266259431429155
dongguan-unicom,urumqi-unicom,79.48757219621794
dongguan-unicom,wuhan-unicom,21.657364699545806
dongguan-unicom,wuhu-unicom,40.69792282041082
dongguan-unicom,wuxi-telecom_unicom_cmcc,39.53049133927558
dongguan-unicom,xiamen-telecom_unicom_cmcc,28.058350948919134
dongguan-unicom,xian-unicom,32.614233893200534
dongguan-unicom,yinchuan-unicom,46.521165932031025
dongguan-unicom,zhengzhou-unicom,37.00059028808143
foshan-telecom,beijing-bgp,51.07254089635834
foshan-telecom,beijing-telecom,43.2193040590927
foshan-telecom,changsha-telecom,17.792560941732273
foshan-telecom,chengdu-telecom,38.604546875511744
foshan-telecom,chengdu-telecom-2,39.63373390812731
foshan-telecom,chengdu-telecom-3,39.412884445596
foshan-telecom,chongqing-telecom,43.9966580873671
foshan-telecom,chongqing-telecom-2,40.33835796433247
foshan-telecom,dalian-telecom-2,54.67834985408889
foshan-telecom,dongguan-telecom,5.529830884089167
foshan-telecom,dongguan-telecom-2,5.564971442461291
foshan-telecom,foshan-telecom-2,1.0773242539991161
foshan-telecom,fuzhou-telecom,22.982174803621056
foshan-telecom,guangzhou-telecom,6.665089587516208
foshan-telecom,guiyang-telecom,22.679709280737043
foshan-telecom,guiyang-telecom_unicom_cmcc,22.450706576259012
foshan-telecom,haerbin-telecom,57.18936913906034
foshan-telecom,haikou-telecom,16.214626903791107
foshan-telecom,hangzhou-bgp,44.522075815357155
foshan-telecom,hangzhou-telecom,31.465364315996695
foshan-telecom,hohhot-telecom,54.62499092298122
foshan-telecom,jinan-telecom,44.98549283353763
foshan-telecom,jingzhou-telecom,24.722010841532526
foshan-telecom,kunming-telecom,26.93431918043354
foshan-telecom,lanzhou-telecom,56.86754465766953
foshan-telecom,nanchang-telecom,21.274225380252272
foshan-telecom,nanning-telecom,16.441499623655922
foshan-telecom,qingdao-telecom,45.376375734812825
foshan-telecom,shanghai-bgp,40.8687118598946
foshan-telecom,shanghai-telecom,30.55833342902122
foshan-telecom,shanghai-telecom-2,35.151819580225116
foshan-telecom,shanghai-telecom-3,34.61578710095904
foshan-telecom,shanghai-telecom-4,33.24920977281787
foshan-telecom,shanghai-telecom-5,33.396784853757985
foshan-telecom,shanghai-telecom-6,33.994944666173275
foshan-telecom,shenyang-telecom_unicom_cmcc,60.836505391703426
foshan-telecom,shenzhen-bgp,11.36944241926144
foshan-telecom,shenzhen-telecom,4.325185289368344
foshan-telecom,shenzhen-telecom_unicom_cmcc,7.790391683984353
foshan-telecom,shijiazhuang-telecom,37.83775686871074
foshan-telecom,shijiazhuang-telecom-2,41.442578207858496
foshan-telecom,suzhou-telecom,36.94942799370802
foshan-telecom,suzhou-telecom-2,39.32512750885525
foshan-telecom,suzhou-telecom-3,33.92201254514308
foshan-telecom,taiyuan-telecom,39.58431499444422
foshan-telecom,taizhou-telecom_unicom_cmcc,35.20174602740931
foshan-telecom,tianjin-telecom,42.54186163390985
foshan-telecom,tonghua-telecom,59.48442273767994
foshan-telecom,urumqi-telecom,77.2191618091868
foshan-telecom,wenzhou-telecom,32.5762622085239
foshan-telecom,wuhan-telecom,25.79718960112976
foshan-telecom,wuhan-telecom-3,25.182035289623776
foshan-telecom,wuhan-telecom-4,26.07379259653673
foshan-telecom,wuhu-telecom,31.542477670902876
foshan-telecom,wuxi-telecom-2,40.0681415915175
foshan-telecom,wuxi-telecom_unicom_cmcc,38.46863662557219
foshan-telecom,xiamen-telecom,17.13781144168014
foshan-telecom,xiamen-telecom_unicom_cmcc,22.363194893278497
foshan-telecom,xian-telecom,38.73427948421162
foshan-telecom,xian-telecom-2,40.32001994629106
foshan-telecom,xining-telecom,53.82215042972853
foshan-telecom,zhengzhou-telecom,31.81489560745358
foshan-telecom,zhongwei-telecom,58.28011180433408
foshan-telecom-2,beijing-bgp,48.95216150352226
foshan-telecom-2,beijing-telecom,43.41632299295709
foshan-telecom-2,changsha-telecom,22.082792929807734
foshan-telecom-2,chengdu-telecom,38.62762482669786
foshan-telecom-2,chengdu-telecom-2,41.90350707430383
foshan-telecom-2,chengdu-telecom-3,37.484389446998826
foshan-telecom-2,chongqing-telecom,39.12839564804314
foshan-telecom-2,chongqing-telecom-2,39.0182859549248
foshan-telecom-2,dalian-telecom-2,55.69242424062477
foshan-telecom-2,dongguan-telecom,5.689809450315244
foshan-telecom-2,dongguan-telecom-2,5.6254866564702
foshan-telecom-2,foshan-telecom,0.7694722247972164
foshan-telecom-2,fuzhou-telecom,18.33240586597115
foshan-telecom-2,guangzhou-telecom,6.056214527443844
foshan-telecom-2,guiyang-telecom,21.027941675936393
foshan-telecom-2,guiyang-telecom_unicom_cmcc,20.8078940882011
foshan-telecom-2,haerbin-telecom,57.628912077955185
foshan-telecom-2,haikou-telecom,15.671737892292468
foshan-telecom-2,hangzhou-bgp,38.40548044450705
foshan-telecom-2,hangzhou-telecom,33.35987791975862
foshan-telecom-2,hohhot-telecom,59.37312003336926
foshan-telecom-2,jinan-telecom,41.07252068338095
foshan-telecom-2,jingzhou-telecom,26.028508873079502
foshan-telecom-2,kunming-telecom,33.89963403255063
foshan-telecom-2,lanzhou-telecom,60.75252170751738
foshan-telecom-2,nanchang-telecom,20.22320709352992
foshan-telecom-2,nanning-telecom,18.200026513946007
foshan-telecom-2,qingdao-telecom,42.17654544240612
foshan-telecom-2,shanghai-bgp,42.33325051097237
foshan-telecom-2,shanghai-telecom,34.8941784186496
foshan-telecom-2,shanghai-telecom-2,35.67693169063096
foshan-telecom-2,shanghai-telecom-3,37.41247172375415
foshan-telecom-2,shanghai-telecom-4,36.82860073069665
foshan-telecom-2,shanghai-telecom-5,33.591701216980425
foshan-telecom-2,shanghai-telecom-6,33.41666847118269
foshan-telecom-2,shenyang-telecom_unicom_cmcc,55.92039577317913
foshan-telecom-2,shenzhen-bgp,10.76054298825002
foshan-telecom-2,shenzhen-telecom,4.586700646582035
foshan-telecom-2,shenzhen-telecom_unicom_cmcc,6.971903870558348
foshan-telecom-2,shijiazhuang-telecom,36.69562533967377
foshan-telecom-2,shijiazhuang-telecom-2,39.159608553155294
foshan-telecom-2,suzhou-telecom,35.21073059854935
foshan-telecom-2,suzhou-telecom-2,38.87550233366532
foshan-telecom-2,suzhou-telecom-3,42.99366458333311
foshan-telecom-2,taiyuan-telecom,40.84443727057841
foshan-telecom-2,taizhou-telecom_unicom_cmcc,38.573059114293734
foshan-telecom-2,tianjin-telecom,44.011111095404786
foshan-telecom-2,tonghua-telecom,58.55005955864232
foshan-telecom-2,urumqi-telecom,76.77826074519503
foshan-telecom-2,wenzhou-telecom,34.730991148165124
foshan-telecom-2,wuhan-telecom,19.842318747682466
foshan-telecom-2,wuhan-telecom-3,23.014434963268542
foshan-telecom-2,wuhan-telecom-4,21.198508080550514
foshan-telecom-2,wuhu-telecom,28.766659078343515
foshan-telecom-2,wuxi-telecom-2,33.47150792117624
foshan-telecom-2,wuxi-telecom_unicom_cmcc,31.097865340007644
foshan-telecom-2,xiamen-telecom,25.120947490529872
foshan-telecom-2,xiamen-telecom_unicom_cmcc,15.560168784556158
foshan-telecom-2,xian-telecom,38.56738870993909
foshan-telecom-2,xian-telecom-2,38.71979680648927
foshan-telecom-2,xining-telecom,49.08366751621576
foshan-telecom-2,zhengzhou-telecom,38.663111869844094
foshan-telecom-2,zhongwei-telecom,59.295686744837504
fuzhou-telecom,beijing-bgp,45.1650073204614
fuzhou-telecom,beijing-telecom,43.58460379887492
fuzhou-telecom,changsha-telecom,23.482620841514706
fuzhou-telecom,chengdu-telecom,54.902472206350666
fuzhou-telecom,chengdu-telecom-2,52.42649554819875
fuzhou-telecom,chengdu-telecom-3,45.16788535512514
fuzhou-telecom,chongqing-telecom,35.12252054125357
fuzhou-telecom,chongqing-telecom-2,35.589415070490666
fuzhou-telecom,dalian-telecom-2,56.850269471710774
fuzhou-telecom,dongguan-telecom,20.163260088171977
fuzhou-telecom,dongguan-telecom-2,17.5255711816711
fuzhou-telecom,foshan-telecom,22.12597195277225
fuzhou-telecom,foshan-telecom-2,17.9730001088039
fuzhou-telecom,guangzhou-telecom,18.611731391478724
fuzhou-telecom,guiyang-telecom,41.3146748639953
fuzhou-telecom,guiyang-telecom_unicom_cmcc,36.16983807803999
fuzhou-telecom,haerbin-telecom,55.52197222521881
fuzhou-telecom,haikou-telecom,28.285576319648076
fuzhou-telecom,hangzhou-bgp,31.917452840483037
fuzhou-telecom,hangzhou-telecom,13.20818387353436
fuzhou-telecom,hohhot-telecom,76.54352540630767
fuzhou-telecom,jinan-telecom,39.09372675332004
fuzhou-telecom,jingzhou-telecom,22.00629098085524
fuzhou-telecom,kunming-telecom,47.676468508929396
fuzhou-telecom,lanzhou-telecom,58.40190206934009
fuzhou-telecom,nanchang-telecom,30.91656205667225
fuzhou-telecom,nanning-telecom,28.331786445817862
fuzhou-telecom,qingdao-telecom,39.284028932493385
fuzhou-telecom,shanghai-bgp,33.50605603688351
fuzhou-telecom,shanghai-telecom,18.261790706731986
fuzhou-telecom,shanghai-telecom-2,17.614392300851627
fuzhou-telecom,shanghai-telecom-3,22.27005396658245
fuzhou-telecom,shanghai-telecom-4,18.72463421071128
fuzhou-telecom,shanghai-telecom-5,24.064363482334734
fuzhou-telecom,shanghai-telecom-6,22.156493562053022
fuzhou-telecom,shenyang-telecom_unicom_cmcc,64.79670846586563
fuzhou-telecom,shenzhen-bgp,25.78470178253134
fuzhou-telecom,shenzhen-telecom,16.95558994069139
fuzhou-telecom,shenzhen-telecom_unicom_cmcc,19.311284582262722
fuzhou-telecom,shijiazhuang-telecom,41.62578163832615
fuzhou-telecom,shijiazhuang-telecom-2,37.06044494590246
fuzhou-telecom,suzhou-telecom,31.451134223412524
fuzhou-telecom,suzhou-telecom-2,23.571779070305684
fuzhou-telecom,suzhou-telecom-3,22.68760187890942
fuzhou-telecom,taiyuan-telecom,45.52724439634225
fuzhou-telecom,taizhou-telecom_unicom_cmcc,26.52670879016574
fuzhou-telecom,tianjin-telecom,48.36833414436502
fuzhou-telecom,tonghua-telecom,62.23037841235237
fuzhou-telecom,urumqi-telecom,74.86391211917757
fuzhou-telecom,wenzhou-telecom,22.194917610122264
fuzhou-telecom,wuhan-telecom,28.17373438869258
